sampleID,HGNC_symbol,Control,Mutant,Log2FC,pvalue,"","",""
sample1,CD276,,,0.394317944592281,0.000682946653514993,"","",""
sample1,WIZ,,,0.390304845509668,0.000689378053990812,"","",""
sample1,TARS2,,,0.369695716624867,0.000681758774640001,"","",""
sample1,PTP4A2,,,0.409778073946587,0.00064514873705786,"","",""
sample1,ZNF84,,,0.59025735133104,0.000656726966534151,"","",""
sample1,IQSEC2,,,0.529935231974592,0.000771693791533372,"","",""
sample1,ABCD1,,,0.50824794906635,0.000720845696891648,"","",""
sample1,PON3,,,-2.15526914544834,0.000835047740384018,"","",""
sample1,PIK3IP1,,,0.842034194076826,0.000702468956192557,"","",""
sample1,ABHD18,,,0.502975141428432,0.000742411841299088,"","",""
sample1,ZFP30,,,0.528687775061217,0.000795145463397456,"","",""
sample1,RBFOX2,,,0.569616941652883,0.000689175156287441,"","",""
sample1,TUBA8,,,0.841879443467731,0.000704693653690766,"","",""
sample1,SAT1,,,-1.06727761251032,0.000702074774851795,"","",""
sample1,SLCO4A1,,,-1.77717709626821,0.000878690497173675,"","",""
sample1,TSPAN12,,,0.619189589757978,0.000705452612664401,"","",""
sample1,C2H4orf3,,,0.399958742422832,0.00074749318668893,"","",""
sample1,CIMAP3,,,2.66290511343691,0.000885436787083339,"","",""
sample1,PWWP2B,,,0.568696559294775,0.000830598349206293,"","",""
sample1,DDN,,,0.933948994278886,0.000719771078599645,"","",""
sample1,NAA60,,,0.391113895758797,0.000752770891669891,"","",""
sample1,FLT4,,,1.01861723287379,0.000825278031884363,"","",""
sample1,GGA2,,,0.395873653944512,0.000755606729719725,"","",""
sample1,ADGRG1,,,-0.628753313635416,0.000764598194662876,"","",""
sample1,POLL,,,0.461007189785955,0.000813255051700983,"","",""
sample1,GTF3A,,,0.39714817083309,0.000794753698895094,"","",""
sample1,RUNX1T1,,,0.867870042418561,0.000886690124251956,"","",""
sample1,SCRG1,,,0.995123892265012,0.000942077603987335,"","",""
sample1,SPON1,,,1.99309872369447,0.000827406842253586,"","",""
