"GENENAME","ENSEMBL","ENSEMBL.1","PC1","PC2","PC3","PC4","PC5"
"EED","ENSECAG00000016295","ENSECAG00000016295",-0.00489646380118264,-0.00778553424450993,0.00337868491366602,-0.000318237077366819,-0.000137917582826683
"MFN2","ENSECAG00000016296","ENSECAG00000016296",-0.000799362948997107,-0.000375191820667918,-0.000571697988532552,-0.00577052478966743,-0.00314598485326418
"SUPV3L1","ENSECAG00000016297","ENSECAG00000016297",0.00562096752906523,-0.00117153123740405,0.0043021239900653,-0.00438405330403064,-0.000904596288545703
"","ENSECAG00000016298","ENSECAG00000016298",0.00297679881926724,0.0059679774217756,-0.00935304703131406,0.020860585764168,0.00375566833804841
"TMEM120B","ENSECAG00000016299","ENSECAG00000016299",0.00236374642520724,0.00237203571959335,0.00399589913436002,0.00527159529210451,0.00874831670572959
"TPRA1","ENSECAG00000016300","ENSECAG00000016300",-0.00273337227981513,-0.0019982618608902,0.00613273743312361,-0.00292356177771053,-0.000573852551011708
"MCUB","ENSECAG00000016301","ENSECAG00000016301",0.0166043990775355,-0.00502504558028858,0.00360732544608645,0.00418390483552061,-0.00274216294165745
"GOLM2","ENSECAG00000016304","ENSECAG00000016304",0.00069921157328256,0.0013147218116669,-0.000989408954738439,-0.00373065115026936,0.000647832799310226
"YLPM1","ENSECAG00000016305","ENSECAG00000016305",-0.000724829603465601,0.0083055626574342,-0.00586853192518011,-0.000697751197958961,0.00317509049067298
"ZFYVE21","ENSECAG00000016309","ENSECAG00000016309",0.0087052276836461,-0.00559586208622549,0.000700552164728276,0.00155355489018009,0.00999195958974764
"CD274","ENSECAG00000016312","ENSECAG00000016312",0.0138580868159625,0.00503022952166167,-0.00125652688962095,0.00398747143971836,0.0205474486616421
"PTPN4","ENSECAG00000016313","ENSECAG00000016313",-0.00213031046976189,0.011492395685386,-0.0107006293880601,-0.00827097542859116,-0.00784020377746022
"SERINC5","ENSECAG00000016315","ENSECAG00000016315",-0.000765534774222619,0.0128123927480793,-0.00302270795338865,-0.00886577357951495,-0.0048752841918239
"SMCR8","ENSECAG00000016316","ENSECAG00000016316",-0.00555159784489526,0.00538869489751376,-0.0089494995599644,-0.00816347318987895,-0.0023513487888189
"CHIC1","ENSECAG00000016317","ENSECAG00000016317",-0.00389016063388919,0.0185408111232522,-0.007648552996763,-0.0200013978695891,-0.0125949519430816
"ZBTB40","ENSECAG00000016319","ENSECAG00000016319",-0.00471989216866603,0.00164303300439619,-0.00336144407556895,0.00298776679642648,0.00482877933970686
"SOX8","ENSECAG00000016320","ENSECAG00000016320",-0.0165659772471409,-0.0244136014577906,-0.0159617588574667,0.0221031382840124,-0.010929308742693
"CD93","ENSECAG00000016324","ENSECAG00000016324",-0.00984590346493796,0.00958918571659082,-0.0120675819295471,0.013672473728815,-0.00611445757650449
"ATP6V0A1","ENSECAG00000016326","ENSECAG00000016326",0.00346655228730118,0.00865961667644973,-0.0028410337269295,0.00394649580027832,0.00311287488049091
"ADAMTS2","ENSECAG00000016328","ENSECAG00000016328",0.00746636486950613,0.00862394386080654,-0.0134426384468089,0.0159706399969322,-0.0203770636047481
"MANSC1","ENSECAG00000016329","ENSECAG00000016329",0.000689878875930353,0.00206225595610559,-0.00485373003356893,0.00960529768900184,0.00393455828799733
"TNFRSF1A","ENSECAG00000016330","ENSECAG00000016330",0.00470125763746711,-0.000137010625613535,0.000467893691632383,0.00639337279684944,-0.00865642236010301
"PIGO","ENSECAG00000016332","ENSECAG00000016332",-0.00111973160358878,0.00338231862853609,-0.00359017082531431,0.00549986003813267,0.00317916337969565
"CWF19L1","ENSECAG00000016333","ENSECAG00000016333",0.000252033082003337,0.00241556791328237,-0.002352193833544,0.00948101910263674,0.00386821626022146
"NELFCD","ENSECAG00000016334","ENSECAG00000016334",0.000261113229177144,-0.00227013244929981,0.00232151704567898,-0.000287441246800165,0.00436445733712939
"TMEM242","ENSECAG00000016335","ENSECAG00000016335",-0.00649630339439412,0.00499839380954059,0.00135771521015174,-0.0153993952262863,0.00180298235312648
"CDC25A","ENSECAG00000016336","ENSECAG00000016336",0.00532500584627061,-0.0043206156487368,0.00679414003975739,-0.0061118790878118,-0.00547997865063975
"BORCS5","ENSECAG00000016338","ENSECAG00000016338",-0.00115834293822453,-0.00973461529030792,0.00483557602213211,-0.00365366023293076,0.000590221384364356
"ADAMTS1","ENSECAG00000016339","ENSECAG00000016339",0.000761908795363658,0.0176028910605875,-0.00542898439041792,0.0200606519193028,-0.0146776407528481
"RPS5","ENSECAG00000016340","ENSECAG00000016340",0.00331756296269205,-0.00981634535285941,0.00784749127206638,0.00780582516767359,-0.00216601292916293
"TOP3A","ENSECAG00000016343","ENSECAG00000016343",-0.00169486419603053,-0.00405594828901398,0.00217651310497768,-0.00142303410380415,-0.00172595205188237
"LEPROT","ENSECAG00000016346","ENSECAG00000016346",0.00144214197911004,0.00947590012442348,-0.000238064761949957,0.00707898235955722,-0.00176567886131866
"DTD2","ENSECAG00000016348","ENSECAG00000016348",0.0128891173562151,0.00478975207361169,0.00311926941234504,-0.00164141833508291,0.00160978278748154
"SPATA1","ENSECAG00000016351","ENSECAG00000016351",0.00326814890216863,0.00216145798352676,0.00325217681239519,-0.0107284518124332,0.00261580728983449
"OLA1","ENSECAG00000016353","ENSECAG00000016353",0.00200171469653456,-0.00710039485188098,0.0078806187678112,-0.00599507543425185,-0.00324561020331825
"EFL1","ENSECAG00000016354","ENSECAG00000016354",0.00746061706539845,-0.0022481755176235,0.00347238713251616,0.000947489040355083,0.00620063739856839
"ZNF584","ENSECAG00000016355","ENSECAG00000016355",-0.00346143563583052,-0.00461817219091568,-0.00444011204942835,0.00202390905738128,0.00464909725151956
"NSUN2","ENSECAG00000016357","ENSECAG00000016357",-0.00279149298702635,-0.0025487314844607,0.00249276253348422,0.00391328852809989,-0.00251570971767288
"","ENSECAG00000016358","ENSECAG00000016358",0.00180479172547395,0.000794094259618343,0.00514577042490512,0.00146857511861105,0.00785964745074013
"PDP1","ENSECAG00000016359","ENSECAG00000016359",0.000429810167736097,0.00109506655421382,-0.00986447249967198,-0.00399678180496462,0.015761810494709
"PDE3A","ENSECAG00000016360","ENSECAG00000016360",-0.011060420186816,0.0109896699952755,-0.0250405901735981,-0.00963205314736941,0.00549185167204676
"COL18A1","ENSECAG00000016361","ENSECAG00000016361",0.0207663123068517,-0.0107481528515323,-0.0146620524036342,0.00964124735398757,-0.00113876901131149
"DUSP16","ENSECAG00000016362","ENSECAG00000016362",-0.00187947506820133,0.0039084411976064,-0.00604198794866304,0.00667455532031212,-0.0107643206935423
"C2H4orf3","ENSECAG00000016365","ENSECAG00000016365",0.000999315509597958,-0.00602626869284151,0.00378621616216014,-0.00265392401354458,-0.00499028433196162
"TAF5L","ENSECAG00000016369","ENSECAG00000016369",0.00770129670415359,0.0046961358069436,-0.00792687818943426,0.00226030337856458,0.00593130126470187
"MRPS34","ENSECAG00000016370","ENSECAG00000016370",0.00467385851618387,-0.0111055711468891,0.00624306868212433,-0.0002963222577313,-0.00518695065133169
"CACNA1A","ENSECAG00000016371","ENSECAG00000016371",0.00773781553290502,-0.0113665326718118,0.00506515040250717,0.00170550328832496,-0.00557334742356489
"SPATA13","ENSECAG00000016372","ENSECAG00000016372",-0.00747882051327691,0.0110803180241174,-0.0129787015003184,0.0122736643142377,-0.000499934230642679
"TRIM11","ENSECAG00000016373","ENSECAG00000016373",-0.00244231436812229,0.00171319060782576,-0.0015768079765291,0.00303701747558188,-0.00527430961329118
"ABCB6","ENSECAG00000016378","ENSECAG00000016378",0.000181358678577017,-0.00328224539731247,0.00326325757239935,0.00231121392635262,-0.00157079074297707
"MAPK8IP3","ENSECAG00000016379","ENSECAG00000016379",-0.00770111537739336,0.0010789463918272,0.00183947972390656,0.0065620152321915,0.00401447676781333
"MLIP","ENSECAG00000016380","ENSECAG00000016380",0.00496739571728631,0.000552378752489139,0.00411547763842161,-0.00635214497448692,0.00261061495580237
"USP53","ENSECAG00000016383","ENSECAG00000016383",-0.00284295873630833,0.0164315925185734,-0.010193025159218,-0.0134826866672666,-0.00537498912856212
"RORA","ENSECAG00000016384","ENSECAG00000016384",-0.00081564251058737,0.016770741680513,-0.0217341133239364,-0.0087478728867312,-0.0031275406072576
"GPR152","ENSECAG00000016385","ENSECAG00000016385",-0.0127770525245952,-0.00351537780042438,-0.00788329465061684,0.00321162386587368,-0.00356246491161383
"STXBP4","ENSECAG00000016386","ENSECAG00000016386",-0.01034017037648,0.0134805719006814,-0.0126939751601636,-0.00531436190023621,0.00685395358847829
"NDC1","ENSECAG00000016387","ENSECAG00000016387",0.00138433545696819,9.47871206010922e-05,0.00128422243014519,0.0116497592010299,0.00346434234013416
"POMC","ENSECAG00000016388","ENSECAG00000016388",0.000154335515754237,-0.0147452774084252,0.0108116427014527,0.00340930717339938,0.000316469244800814
"ACSS2","ENSECAG00000016389","ENSECAG00000016389",-0.00753070055032661,-0.0022174986762288,0.00333106977751837,0.00167262702042571,0.00105360445008258
"NDRG3","ENSECAG00000016390","ENSECAG00000016390",-0.00295927598932627,-0.00434256582766212,0.000503493907508331,0.0141727371647274,0.00101753071385089
"RAD21","ENSECAG00000016392","ENSECAG00000016392",0.00322622405786565,0.00147388195134827,-0.00107088371836159,-0.00297555207325287,0.0103577333839515
"IL1R1","ENSECAG00000016394","ENSECAG00000016394",0.0253348037764725,0.00722810233434888,-0.0250334217645207,-0.00220850653590027,-0.011319701242317
"DDX1","ENSECAG00000016396","ENSECAG00000016396",0.00348915114810119,-0.00511539268890496,0.00566059707836842,-0.00208916119682077,-0.000950667959026531
"AQR","ENSECAG00000016399","ENSECAG00000016399",-0.00562554869451175,0.0054397326513919,-0.00715500324840901,0.000174652274940347,-0.0102536731497127
"DAP3","ENSECAG00000016401","ENSECAG00000016401",0.000134235461911151,0.000285503549869258,-0.000155325705526664,-0.00721206257788048,0.00323387218591793
"ZNF385C","ENSECAG00000016402","ENSECAG00000016402",0.0114475373960241,0.012212672473662,0.0133758747881222,0.00577860950099991,-0.00336691594278957
"AP2S1","ENSECAG00000016403","ENSECAG00000016403",0.00440752900453035,-0.00817810745305151,0.0106849563513014,0.0028445803668122,-0.00430866051483854
"REPIN1","ENSECAG00000016405","ENSECAG00000016405",-0.00422415628376814,-0.00304822988093449,0.00140421518149798,-0.00239400914003976,-0.00502517509381468
"KCNB2","ENSECAG00000016407","ENSECAG00000016407",0.00740525270529307,-0.0134569925769446,-0.0204405029388944,0.020644003573252,-0.00136472723430251
"ARFGEF1","ENSECAG00000016412","ENSECAG00000016412",-0.00141797364616209,0.00536682880117461,-0.00390298079699935,-0.00324895249255749,0.00129523818639278
"MYO9A","ENSECAG00000016415","ENSECAG00000016415",-0.00631668973150762,0.0109382735152527,-0.0120511542412644,-0.00341153886208138,0.00026585950295864
"LIG3","ENSECAG00000016416","ENSECAG00000016416",-0.00345938931687394,-0.00237445939205679,0.000387535041783154,0.00286964449481319,0.00460863430115062
"TBC1D4","ENSECAG00000016417","ENSECAG00000016417",0.00570001604887642,0.00578652438886188,-0.00660272794042142,-0.00718330277855458,0.0109556890063267
"ZNF12","ENSECAG00000016420","ENSECAG00000016420",0.0030637915609511,0.00594416020537677,-0.00534648097063455,-0.00344424891697908,0.00403862528456269
"STXBP2","ENSECAG00000016424","ENSECAG00000016424",-0.00181523440925031,-0.00678043898394562,-0.00303488033465137,0.00514372779994614,0.00579038828434947
"TMED5","ENSECAG00000016426","ENSECAG00000016426",0.00145006830839455,0.00415560237048106,-0.00448502694969728,-0.00711583143232675,-0.00028323903370941
"MYNN","ENSECAG00000016427","ENSECAG00000016427",-0.00338751147466727,0.00217757726169737,-0.00273524459321474,0.00124560281391579,0.00494624240506172
"ZAN","ENSECAG00000016429","ENSECAG00000016429",-0.00912246515667844,0.0141060380939841,0.00528515062621159,0.0211819378358192,0.0284164592068246
"DNAJC6","ENSECAG00000016430","ENSECAG00000016430",-0.0130143937158444,0.0152006054548269,0.0067663333855989,-0.00758122726020006,6.59232063179781e-05
"MAGI1","ENSECAG00000016431","ENSECAG00000016431",-0.00157729105829773,0.0109572620522484,-0.00110049991653702,-0.00550306113039998,-0.00237932813488296
"GRAMD1A","ENSECAG00000016432","ENSECAG00000016432",-0.00318205167253835,-0.000768018085380867,0.00447617725283211,0.00160664905244268,-0.00333906935788823
"GLG1","ENSECAG00000016433","ENSECAG00000016433",-0.000796835096525224,0.00607708219500472,-0.00790111759760409,-0.00149974200125486,-0.000649686682278858
"","ENSECAG00000016434","ENSECAG00000016434",0.000821336425840843,-0.000451340346576546,0.00345248060538779,0.00208017304834337,0.00489833514206065
"RIMOC1","ENSECAG00000016437","ENSECAG00000016437",-0.00418584076354344,0.00274304478429203,-0.00679676269064941,0.00215024399613845,-0.00162256757874932
"PPM1F","ENSECAG00000016438","ENSECAG00000016438",-0.00257323773866597,-0.00443097975980635,0.000696594161014861,-0.00631716106985824,-0.000500292314933681
"STAT3","ENSECAG00000016439","ENSECAG00000016439",0.00766325643757813,0.00319574694547427,-0.00652299980187538,0.00936920748277792,-0.00676506349476468
"BOP1","ENSECAG00000016440","ENSECAG00000016440",0.00457786302817795,-0.00446245606730936,0.00580371333438388,0.000807968864254343,-0.00515528401521393
"DOHH","ENSECAG00000016441","ENSECAG00000016441",-0.00226117356793625,-0.0054272369908057,0.00796086971224627,0.00033320015064218,-0.00929977788124964
"PLEKHG5","ENSECAG00000016444","ENSECAG00000016444",-0.0123385772008273,-0.00608133026448676,-0.00615254141168708,0.0112097057324778,-0.00225195957869727
"ATF1","ENSECAG00000016445","ENSECAG00000016445",-0.000826446937146919,-0.00673163084280073,0.00186988344330324,-0.00336425421821746,-0.000525641857139482
"LRRFIP1","ENSECAG00000016447","ENSECAG00000016447",-0.00516127302531784,-0.00421618579912762,0.00244097684699677,0.00490675928788849,-0.00591884079854553
"RAB33A","ENSECAG00000016448","ENSECAG00000016448",-0.00730123856422916,-0.0107443818383669,0.0111600180431083,-0.00274055573096533,0.0105762573472323
"PODNL1","ENSECAG00000016452","ENSECAG00000016452",0.012873677118735,-0.0100323095632671,-0.00844176904138212,0.00676387488044092,-0.00650036866949907
"","ENSECAG00000016453","ENSECAG00000016453",-0.0125476659824227,-0.000780934417329286,-0.00797785846553832,-0.00744206348847438,-0.00747443182351078
"FGD5","ENSECAG00000016458","ENSECAG00000016458",-0.0061577319726785,0.00199696106435527,-0.0137913271074789,0.00596168580404331,0.00246368303457245
"TFB2M","ENSECAG00000016462","ENSECAG00000016462",-0.00206238755057723,-0.0053433760656693,0.00463642067551964,-0.00727391416567798,-0.00383326025898077
"TLN1","ENSECAG00000016464","ENSECAG00000016464",-0.000600132504946849,0.00505894605067951,-0.00382831301474298,0.000508268522350575,-0.00633735778262235
"ZDHHC20","ENSECAG00000016465","ENSECAG00000016465",0.000804218344585869,0.00206427446651984,-0.00837388852963257,-0.00199062695571289,0.000928237743693064
"ZBTB25","ENSECAG00000016468","ENSECAG00000016468",-0.00387537384098708,0.0035046044514542,-0.00739544659358947,-0.00316898990721882,0.00311462333855956
"DST","ENSECAG00000016469","ENSECAG00000016469",-0.00662172112362155,0.0059392078422587,-0.0089382817780295,-0.0108188831347323,-0.00703381936166189
"TTC31","ENSECAG00000016472","ENSECAG00000016472",-0.00817766669057412,0.000322553763934496,-0.00430029882618702,0.00500150993010348,0.00554848671322739
"ANKZF1","ENSECAG00000016473","ENSECAG00000016473",-0.00398010087255496,-0.00172214895757294,0.000379036133728609,0.00189229604756984,0.0107338015159085
"VPS18","ENSECAG00000016476","ENSECAG00000016476",0.00329878392453339,-0.00149247140668032,0.00259400156146168,4.81127899083556e-05,-0.00443810562249125
"SPCS3","ENSECAG00000016480","ENSECAG00000016480",-0.000591540450894918,-0.00210307295272609,-0.00238985034536366,0.00115746440165651,0.000314054204466394
"IL6","ENSECAG00000016482","ENSECAG00000016482",0.0378734348442886,0.0114445988269783,-0.015103882074362,0.0346091897883079,-0.0513691561503938
"MPP2","ENSECAG00000016483","ENSECAG00000016483",0.00247728063778092,0.00971488602349071,0.00234411591009378,0.0154372332756371,0.0035920040790929
"ABLIM2","ENSECAG00000016485","ENSECAG00000016485",0.00166239388809121,-0.00229939951519392,0.00232365103667223,-0.00169201721132963,-0.00555584915971188
"ARRDC2","ENSECAG00000016486","ENSECAG00000016486",0.013791755631916,4.28357574548749e-05,-0.000664512747245728,0.00408524733664366,0.0039202122702624
"ATP6V1E1","ENSECAG00000016487","ENSECAG00000016487",0.000716124232548551,-0.00757765872801103,0.00756088550155279,-0.00309831300447014,-0.00598150022720722
"RCN2","ENSECAG00000016488","ENSECAG00000016488",0.00461811803892395,0.000379093842162075,0.00194899942464735,-0.00606971412716824,-0.00129913775364114
"RPL9","ENSECAG00000016489","ENSECAG00000016489",0.00475266476019897,-0.0100934404821463,0.00667319613587326,0.0095562836003459,0.00092643384763863
"ARAP1","ENSECAG00000016491","ENSECAG00000016491",-0.00470883659631325,-0.00291341230453755,-0.00391683074738633,0.00752394775989298,0.0039392799981893
"DIPK2B","ENSECAG00000016492","ENSECAG00000016492",-0.00731709114556124,0.0134315967278476,-0.000196232131854069,0.0100819603870121,-0.00847547134952232
"PHF12","ENSECAG00000016493","ENSECAG00000016493",0.000369069368520648,0.00509986173627284,-0.00519535608485884,0.000873080419246992,0.000513489182894992
"MICU2","ENSECAG00000016494","ENSECAG00000016494",0.00139286790812551,-0.00489846190318778,0.0030982011103327,-0.00512845818085755,0.000330264839864597
"NUSAP1","ENSECAG00000016495","ENSECAG00000016495",0.00155639721801786,0.00817669668629503,0.00192263789805119,-0.000527650217474058,-0.00060576942777106
"PCED1A","ENSECAG00000016497","ENSECAG00000016497",0.00177457685998241,-0.0055128018494268,0.00199468168266882,0.0107058200992491,-0.0039358861781562
"ATP6V1B2","ENSECAG00000016500","ENSECAG00000016500",0.00379365504822994,0.00303957648233395,0.00475197757676145,0.00132864364520225,0.00467060989181792
"CEP41","ENSECAG00000016501","ENSECAG00000016501",-0.00372294064742208,0.00505353141780837,-0.00711043884766575,0.0098364743873475,0.00855676055768661
"CYB5RL","ENSECAG00000016502","ENSECAG00000016502",0.00415680366537264,0.00293464142515727,-0.00455025858595992,-0.0154529783668164,8.4523908838675e-05
"MLF1","ENSECAG00000016503","ENSECAG00000016503",0.00161860715019995,0.00186377182751522,0.0105938957722002,-0.00205740597900127,-0.00408360339308195
"GOT2","ENSECAG00000016504","ENSECAG00000016504",0.00168502191235979,-0.00193856848417362,0.00297021967964109,-0.00334807087937824,0.001397646731907
"TMC7","ENSECAG00000016505","ENSECAG00000016505",-0.00775329154691531,0.00292066454461964,-0.00842619568968139,0.00843740208826974,0.00200918549716377
"PSRC1","ENSECAG00000016507","ENSECAG00000016507",0.00667935828520004,0.0101347639024872,0.0175854156942025,-0.0036238261466501,2.29926682873618e-05
"HK3","ENSECAG00000016508","ENSECAG00000016508",0.0226980664746436,0.00732690659861599,-0.00309827021599963,0.00601087860818727,0.011942383201941
"PROS1","ENSECAG00000016509","ENSECAG00000016509",0.00385076941060208,-0.0039607234382553,-0.000129238486449975,-0.00367744347874495,0.00231784254594156
"FAM89A","ENSECAG00000016510","ENSECAG00000016510",0.0030390839782746,0.00359931948428518,-0.00236500742723312,0.00171775073753863,-0.00520858519903682
"CDK6","ENSECAG00000016512","ENSECAG00000016512",-0.0107707813424915,0.0155786970893107,-0.000616946125565879,-0.00404912910993724,0.00374427917545117
"NLGN2","ENSECAG00000016513","ENSECAG00000016513",0.000129526683707908,0.00568942433494553,-0.00878168561770998,0.00549957271848554,-0.0083099767403739
"","ENSECAG00000016515","ENSECAG00000016515",-0.000180079182818342,-0.00692777503127362,0.00889845114536213,-0.0033321370372106,-0.00337025562457704
"WNT5B","ENSECAG00000016516","ENSECAG00000016516",-0.000181756396584303,-0.00390947177173646,0.000536086569685676,0.020419120795151,-0.00154711404385039
"SEC24B","ENSECAG00000016518","ENSECAG00000016518",-0.000640986173863407,0.00384661724719809,-0.00175687314530722,0.000832169917432701,-0.000844475141066702
"ARV1","ENSECAG00000016519","ENSECAG00000016519",0.00685266694161966,-0.00176767431816694,0.00561760679749247,-0.00494801371801275,-0.00064255228665872
"ZHX3","ENSECAG00000016520","ENSECAG00000016520",-0.00259471747335982,0.00543590230470812,-0.0096025069114421,-0.00315168815620808,0.00193120350170739
"PTGIS","ENSECAG00000016521","ENSECAG00000016521",0.00239527977017768,0.0018250370629358,-0.00942850243429986,0.0239056763278604,-0.00560369280285124
"NUBPL","ENSECAG00000016526","ENSECAG00000016526",-0.0046585896921013,0.000536466761312235,-0.00155788818552993,-0.00619349792130014,0.00171556651189351
"EFR3B","ENSECAG00000016528","ENSECAG00000016528",-0.00286760020863707,0.0102878207696446,-0.0107629499739295,-0.0165098298746354,-0.0140299723712384
"LYPLA1","ENSECAG00000016530","ENSECAG00000016530",-0.000442807416947597,-0.00151875992335745,0.00256666790636429,-0.00220129104303112,0.00235450870985011
"MAK16","ENSECAG00000016532","ENSECAG00000016532",-0.000810256654621063,-0.00239027339085135,-0.00384440735976444,-0.00070812821338546,-0.00709860700920033
"ARG2","ENSECAG00000016534","ENSECAG00000016534",0.0273953906907093,-0.0250749877937962,-0.0207474905443249,-0.00487143287627685,0.0263727244943058
"TUBB6","ENSECAG00000016535","ENSECAG00000016535",-0.0133762322474297,-0.00733730228949343,0.00257135265288222,0.0205506567317102,-0.0118355855299593
"JAGN1","ENSECAG00000016539","ENSECAG00000016539",0.0052273069890569,-0.00429042906977083,0.0085866391830119,-0.000371390174621427,-0.00311155498906907
"CPOX","ENSECAG00000016542","ENSECAG00000016542",0.00519839068705871,0.000226992008816818,0.000249219463518754,-0.000979646650036056,0.00587034244267081
"IL2RG","ENSECAG00000016543","ENSECAG00000016543",0.0221611667382119,0.00486653047732244,-0.0128083093724478,0.0193400127235667,-0.00115021504036149
"SDK1","ENSECAG00000016545","ENSECAG00000016545",0.00538667866957181,-0.00634559017490682,-0.00483405574251379,0.0246747327980193,-0.00521020837172248
"GALNT12","ENSECAG00000016546","ENSECAG00000016546",0.0144255530771089,-0.0100307629683783,-0.00557212519927408,0.0133475640855625,0.00676560832896819
"WDR46","ENSECAG00000016548","ENSECAG00000016548",-0.00127246265764252,-0.00634817665525705,0.00549538250721764,0.00621177777236432,-0.00603598525607515
"RAB13","ENSECAG00000016551","ENSECAG00000016551",0.00881635026689614,-0.0101697562703097,0.000109437334344869,0.00922542790510799,-0.0152977381186509
"PAXBP1","ENSECAG00000016552","ENSECAG00000016552",-0.00317596530092073,0.000150634567080362,-0.00448151447628464,0.00371389016586405,0.00904534208357468
"HAUS1","ENSECAG00000016553","ENSECAG00000016553",0.016948989330052,-0.00146395613003488,0.00697796670531706,-0.0106861157840671,-0.0108416846734895
"USP19","ENSECAG00000016554","ENSECAG00000016554",-0.0024594993201335,0.00186159657600364,-0.0029285067744519,0.000409991660604225,0.00134273503986832
"LRP12","ENSECAG00000016556","ENSECAG00000016556",0.00309002191880697,0.00908271837905414,-0.00692724851815639,-0.00639170318841398,-0.00265893491228763
"ZNF793","ENSECAG00000016557","ENSECAG00000016557",-0.00826133527586177,0.0217999565713549,-0.0178439353605746,-0.0142367927291554,-0.00525386942722142
"CRABP2","ENSECAG00000016560","ENSECAG00000016560",0.00505008689733941,-0.00476488801447835,0.00912889060136189,0.0274282383712515,-0.0326560874257971
"EEFSEC","ENSECAG00000016565","ENSECAG00000016565",0.00634581344175245,-0.00383390829169571,0.00776826256116169,-0.00244381478317589,-0.00507141382085572
"TEK","ENSECAG00000016566","ENSECAG00000016566",-0.0110183046173393,0.00529236617762658,-0.00298704795228687,0.00581621094868782,0.00226217215373881
"CS","ENSECAG00000016568","ENSECAG00000016568",0.000822888624271268,0.00241410023530688,0.00246780271811982,-0.00511400522592255,-0.000864423475779831
"PROC","ENSECAG00000016570","ENSECAG00000016570",-0.0214223862394575,0.00173771307947328,-0.00523333439312954,-0.0182728010166853,0.0126083430366278
"DCAF15","ENSECAG00000016571","ENSECAG00000016571",0.00446699995800809,0.000363319878929034,0.00350281047600255,0.00450968006366565,-0.000386939578993455
"TSPAN7","ENSECAG00000016573","ENSECAG00000016573",0.000734316282667511,0.00172445965661075,0.000330657040689001,0.0120737008361302,0.00596319782071486
"C1QTNF12","ENSECAG00000016576","ENSECAG00000016576",0.000257673159450712,-0.0150711024105169,0.00638890317199702,0.0237892160369223,-0.0118942728355101
"UCK2","ENSECAG00000016577","ENSECAG00000016577",-0.00665596911158604,-0.00574325930989544,-0.0125650841690431,0.00862811151003762,-0.0168788788932819
"","ENSECAG00000016578","ENSECAG00000016578",0.00755812449976313,-0.00580026578272051,-0.0016504586940426,0.0179082135018756,-0.00479127078355681
"TPCN1","ENSECAG00000016580","ENSECAG00000016580",0.000783328842690326,0.00570703068448234,0.00158176701054742,0.00503590440953448,-0.00103257795146977
"PHOSPHO1","ENSECAG00000016583","ENSECAG00000016583",-0.000572699082778165,0.00451801078828345,0.0129774636142374,-0.0168416464561963,-0.0118506662403017
"SUPT4H1","ENSECAG00000016585","ENSECAG00000016585",0.00305893973159765,-0.00727257190826115,0.0118603896592495,0.00326556093666299,0.00441146629169647
"NUCB2","ENSECAG00000016586","ENSECAG00000016586",-0.000170254865923091,0.00189379797583027,-0.00279122667625826,0.0133282715113701,-0.00549159564017813
"GOLPH3L","ENSECAG00000016587","ENSECAG00000016587",-0.00524015747885985,0.00132111771897175,-0.000514396773162232,0.000558078338342046,0.00622400139408262
"RFX1","ENSECAG00000016589","ENSECAG00000016589",-0.000932184268249477,0.00427368622993015,0.00513926432822623,-0.00367194723464813,-0.00633460356729836
"SLX9","ENSECAG00000016590","ENSECAG00000016590",0.00318598982547069,-0.00830502467976463,0.012229796071764,-0.000792023126910335,-0.00683300709973613
"TCTN3","ENSECAG00000016594","ENSECAG00000016594",0.00445799853892012,0.0116057637876865,0.00166349410355876,-0.0040718137973816,0.00510880397831024
"NYNRIN","ENSECAG00000016595","ENSECAG00000016595",-0.011624704798623,0.00448775642464198,-0.0101950180095334,0.00322874352623534,-0.00417408137590141
"RARG","ENSECAG00000016596","ENSECAG00000016596",-0.0104727177863798,0.00849492873149148,-0.000495801954486188,0.00845689886477059,0.00543317883207247
"HINT3","ENSECAG00000016598","ENSECAG00000016598",-0.00363690148049302,-0.0057686402108553,-0.00181551401092602,-0.00447149172588453,0.0071770063448638
"OTULIN","ENSECAG00000016599","ENSECAG00000016599",-0.00352640986424304,0.00766497822423383,-0.00809845584207564,-0.00947098766964934,-0.0019308306384498
"PPFIA4","ENSECAG00000016600","ENSECAG00000016600",-0.00569523621043348,-0.000840070889318291,0.0056452799785231,-0.00607973662184284,-0.00366307819941904
"KCNV2","ENSECAG00000016602","ENSECAG00000016602",-0.0370429543516751,0.102169469854217,0.0961457750576871,0.0175866272583526,-0.0338538519041851
"USP11","ENSECAG00000016603","ENSECAG00000016603",-0.00237167165868915,-0.000461671710259949,0.00157899722782821,-0.00234224508224371,0.000549658845706024
"NR3C2","ENSECAG00000016605","ENSECAG00000016605",-0.000175318193152198,0.0127392066850009,-0.00398534575663067,-0.00314503945062242,0.00431771031945721
"LPAR1","ENSECAG00000016606","ENSECAG00000016606",0.0166479864398517,0.00775566795007891,-0.00885499305379584,0.0138883652357003,0.00624196524430078
"CCN2","ENSECAG00000016610","ENSECAG00000016610",0.0190676466188609,0.0049011356914365,0.00956244176426358,0.0043022767629926,-0.014593730452037
"PHLDB2","ENSECAG00000016613","ENSECAG00000016613",-0.0039285686476381,0.00347270650522132,-0.00161926525725823,-0.00507756831718232,-0.00455894163155974
"NID1","ENSECAG00000016615","ENSECAG00000016615",0.00775451328961338,0.00877527896784862,-0.00303410910560282,0.00755042439339205,0.00141847529873604
